order_id,placed_at,zone,platform,status,total_amount,prep_time_seconds,delivery_time_seconds,cancellation_reason,weather_flag
493814,2026-08-06T10:42:41,Zone 2,swiggy,delivered,534,395,1056,,false
493792,2026-08-06T11:19:10,Zone 2,swiggy,delivered,513,768,1651,,false
493715,2026-08-06T11:27:50,Zone 1,zomato,delivered,566,764,1767,,false
493772,2026-08-06T11:56:37,Zone 3,zomato,delivered,208,1084,2182,,false
493710,2026-08-06T12:03:24,Zone 3,swiggy,delivered,129,1076,1809,,false
493788,2026-08-06T12:39:36,Zone 3,swiggy,delivered,329,1341,2388,,false
493668,2026-08-06T13:00:49,Zone 1,swiggy,cancelled,337,1302,,customer_cancelled_predispatch,false
493665,2026-08-06T13:22:35,Zone 3,zomato,cancelled,449,1328,2270,restaurant_closed_early,false
493672,2026-08-06T13:22:54,Zone 1,swiggy,delivered,276,1238,2313,,false
493667,2026-08-06T13:38:14,Zone 1,swiggy,cancelled,349,1097,2209,address_issue,false
493654,2026-08-06T13:55:14,Zone 1,swiggy,delivered,253,643,1542,,false
493730,2026-08-06T13:56:22,Zone 3,swiggy,delivered,432,783,1784,,false
493705,2026-08-06T14:06:04,Zone 3,zomato,delivered,188,1314,1987,,false
493734,2026-08-06T14:08:44,Zone 1,swiggy,delivered,377,992,2225,,false
493759,2026-08-06T14:10:53,Zone 3,zomato,delivered,238,1243,2241,,false
493817,2026-08-06T14:17:59,Zone 2,zomato,delivered,242,717,1516,,false
493767,2026-08-06T14:46:57,Zone 2,zomato,delivered,192,682,1344,,false
493711,2026-08-06T15:53:41,Zone 2,zomato,delivered,423,946,1757,,false
493806,2026-08-06T16:33:43,Zone 3,zomato,delivered,253,599,1637,,false
493782,2026-08-06T16:53:30,Zone 3,swiggy,delivered,172,742,1552,,false
493795,2026-08-06T17:28:18,Zone 3,swiggy,delivered,508,841,1628,,false
493808,2026-08-06T17:32:30,Zone 1,swiggy,delivered,281,1168,2191,,false
493737,2026-08-06T18:02:31,Zone 1,zomato,cancelled,132,977,2040,kitchen_overload,false
493811,2026-08-06T18:31:19,Zone 3,zomato,delivered,303,544,1413,,false
493755,2026-08-06T19:08:17,Zone 3,zomato,delivered,399,873,1610,,false
493751,2026-08-06T19:28:24,Zone 1,swiggy,cancelled,167,859,,customer_cancelled_predispatch,false
493686,2026-08-06T19:39:09,Zone 3,zomato,delivered,492,1296,2614,,false
493769,2026-08-06T19:53:39,Zone 1,swiggy,cancelled,173,1162,,customer_cancelled_predispatch,false
493713,2026-08-06T19:54:38,Zone 1,swiggy,delivered,264,965,2119,,false
493716,2026-08-06T19:54:52,Zone 3,zomato,delivered,450,1026,2059,,false
493676,2026-08-06T20:07:12,Zone 2,zomato,delivered,99,607,1826,,false
493801,2026-08-06T20:31:52,Zone 1,swiggy,delivered,489,808,1505,,false
493729,2026-08-06T20:44:39,Zone 3,swiggy,delivered,551,722,1600,,false
493725,2026-08-06T20:49:06,Zone 3,zomato,delivered,220,1292,2556,,false
493681,2026-08-06T21:14:53,Zone 2,swiggy,delivered,328,936,1961,,false
493765,2026-08-06T21:19:38,Zone 3,swiggy,delivered,151,519,1175,,false
493690,2026-08-06T21:23:01,Zone 3,zomato,delivered,380,1385,2604,,false
493661,2026-08-06T21:27:05,Zone 1,zomato,delivered,106,1160,2094,,false
493741,2026-08-06T21:41:28,Zone 1,zomato,delivered,428,740,1663,,false
493719,2026-08-06T22:22:01,Zone 1,swiggy,cancelled,495,1131,,customer_cancelled_predispatch,false
493840,2026-08-07T03:43:28,Zone 3,swiggy,delivered,629,477,1254,,false
493955,2026-08-07T06:05:16,Zone 1,swiggy,delivered,452,820,1486,,false
494039,2026-08-07T07:03:59,Zone 1,swiggy,delivered,469,638,1807,,false
493894,2026-08-07T08:32:51,Zone 2,swiggy,delivered,177,684,1406,,false
493937,2026-08-07T08:51:56,Zone 1,swiggy,delivered,559,1066,1748,,false
494056,2026-08-07T09:03:32,Zone 1,swiggy,delivered,299,758,1847,,false
493820,2026-08-07T09:07:43,Zone 1,zomato,delivered,699,1152,2104,,false
493884,2026-08-07T09:57:30,Zone 2,zomato,delivered,274,860,1672,,false
494012,2026-08-07T10:05:42,Zone 1,swiggy,delivered,669,418,1745,,false
493952,2026-08-07T10:19:33,Zone 2,swiggy,delivered,361,809,2063,,false
493989,2026-08-07T10:28:35,Zone 1,zomato,delivered,278,589,1539,,false
494028,2026-08-07T11:43:12,Zone 3,swiggy,delivered,229,701,1704,,false
494034,2026-08-07T12:23:23,Zone 2,swiggy,delivered,341,1122,2009,,false
494005,2026-08-07T12:28:38,Zone 2,zomato,delivered,229,507,1481,,false
493934,2026-08-07T12:38:07,Zone 2,swiggy,delivered,445,1175,2146,,false
494066,2026-08-07T12:38:30,Zone 1,swiggy,delivered,456,1279,2128,,false
494047,2026-08-07T13:01:32,Zone 1,swiggy,delivered,285,692,1653,,false
493984,2026-08-07T13:13:27,Zone 3,zomato,cancelled,224,642,,customer_cancelled_predispatch,false
493836,2026-08-07T13:30:46,Zone 1,swiggy,delivered,206,1287,2184,,false
493898,2026-08-07T13:43:39,Zone 3,swiggy,delivered,327,640,1580,,false
493996,2026-08-07T13:47:37,Zone 1,zomato,delivered,396,470,1360,,false
494090,2026-08-07T13:53:23,Zone 3,zomato,delivered,293,1392,2303,,false
493928,2026-08-07T13:53:47,Zone 2,swiggy,cancelled,209,783,2135,item_unavailable,false
493932,2026-08-07T13:55:02,Zone 2,swiggy,delivered,343,975,2031,,false
493879,2026-08-07T14:16:31,Zone 1,swiggy,delivered,138,908,2118,,false
493847,2026-08-07T14:37:53,Zone 2,zomato,delivered,99,1030,2301,,false
493882,2026-08-07T14:52:58,Zone 3,zomato,delivered,99,1318,2367,,false
493890,2026-08-07T15:02:37,Zone 2,swiggy,delivered,188,547,1669,,false
494042,2026-08-07T15:06:43,Zone 1,zomato,delivered,237,878,2027,,false
493923,2026-08-07T15:16:55,Zone 2,zomato,delivered,267,537,1578,,false
494083,2026-08-07T15:28:16,Zone 3,swiggy,delivered,240,1145,2139,,false
493965,2026-08-07T15:30:03,Zone 1,zomato,delivered,447,497,1275,,false
493997,2026-08-07T15:39:49,Zone 1,swiggy,delivered,200,429,1742,,false
493943,2026-08-07T16:41:27,Zone 3,zomato,delivered,296,572,1318,,false
493948,2026-08-07T16:52:50,Zone 2,swiggy,delivered,255,439,1492,,false
493826,2026-08-07T17:03:45,Zone 1,zomato,delivered,175,587,1880,,false
493862,2026-08-07T17:05:44,Zone 3,zomato,delivered,828,1089,2236,,false
493829,2026-08-07T17:31:57,Zone 2,swiggy,delivered,178,1131,2171,,false
493870,2026-08-07T18:04:13,Zone 1,swiggy,delivered,378,625,1664,,false
493849,2026-08-07T18:14:06,Zone 1,zomato,delivered,225,891,1946,,false
493863,2026-08-07T18:16:10,Zone 2,swiggy,delivered,495,614,1399,,false
494078,2026-08-07T18:50:26,Zone 3,swiggy,cancelled,252,734,,customer_cancelled_predispatch,false
493821,2026-08-07T19:01:05,Zone 3,zomato,delivered,535,758,1755,,false
493867,2026-08-07T19:21:36,Zone 1,swiggy,delivered,294,946,1849,,false
494085,2026-08-07T19:25:23,Zone 3,zomato,delivered,568,1145,1867,,false
493999,2026-08-07T19:25:24,Zone 1,zomato,delivered,217,860,1512,,false
493841,2026-08-07T19:34:08,Zone 2,zomato,delivered,636,1311,2298,,false
493978,2026-08-07T19:48:25,Zone 2,zomato,delivered,570,953,1972,,false
493920,2026-08-07T19:52:37,Zone 1,swiggy,delivered,132,1082,1925,,false
493940,2026-08-07T20:09:26,Zone 2,zomato,delivered,305,692,1989,,false
493994,2026-08-07T20:20:47,Zone 2,swiggy,delivered,223,528,1579,,false
493961,2026-08-07T20:22:42,Zone 3,swiggy,delivered,190,1211,2190,,false
493824,2026-08-07T20:34:44,Zone 3,zomato,delivered,396,1009,2312,,false
493981,2026-08-07T20:43:41,Zone 2,zomato,delivered,334,497,1736,,false
493843,2026-08-07T20:48:28,Zone 2,zomato,delivered,204,1336,2491,,false
493874,2026-08-07T21:02:06,Zone 1,zomato,delivered,254,465,1640,,false
493949,2026-08-07T21:04:03,Zone 1,zomato,delivered,298,975,2042,,false
493911,2026-08-07T21:18:53,Zone 3,zomato,delivered,228,626,1619,,false
493966,2026-08-07T21:25:59,Zone 3,zomato,delivered,161,707,1769,,false
494072,2026-08-07T21:36:44,Zone 2,zomato,delivered,812,566,1354,,false
493903,2026-08-07T21:37:27,Zone 2,swiggy,delivered,438,1121,1815,,false
494050,2026-08-07T21:38:59,Zone 2,swiggy,delivered,446,666,1672,,false
493897,2026-08-07T21:41:23,Zone 3,swiggy,cancelled,195,932,,customer_cancelled_predispatch,false
493914,2026-08-07T21:42:27,Zone 2,zomato,delivered,543,960,1881,,false
493858,2026-08-07T21:47:15,Zone 2,swiggy,delivered,357,681,1769,,false
494007,2026-08-07T22:01:07,Zone 3,zomato,delivered,264,1293,1958,,false
494023,2026-08-07T22:09:17,Zone 2,zomato,cancelled,213,761,,customer_cancelled_predispatch,false
494061,2026-08-07T22:17:23,Zone 3,swiggy,delivered,204,1183,2402,,false
494017,2026-08-07T22:22:19,Zone 1,swiggy,delivered,497,825,2043,,false
493832,2026-08-07T22:28:00,Zone 2,zomato,delivered,678,894,1933,,false
493909,2026-08-07T22:33:21,Zone 2,swiggy,delivered,260,1286,2509,,false
494086,2026-08-07T22:40:52,Zone 1,swiggy,delivered,267,1129,2215,,false
493873,2026-08-07T22:41:34,Zone 1,zomato,delivered,385,1147,1877,,false
493972,2026-08-07T22:43:06,Zone 3,swiggy,cancelled,254,1118,2425,item_unavailable,false
493854,2026-08-07T23:05:07,Zone 3,zomato,delivered,543,520,1253,,false
494262,2026-08-08T00:41:04,Zone 1,zomato,delivered,312,515,1648,,false
494225,2026-08-08T01:30:45,Zone 3,swiggy,delivered,448,795,1642,,false
494372,2026-08-08T03:33:21,Zone 3,swiggy,delivered,750,1016,1973,,false
494254,2026-08-08T06:31:54,Zone 3,swiggy,delivered,223,380,1484,,false
494203,2026-08-08T06:48:09,Zone 2,swiggy,cancelled,173,476,,customer_cancelled_predispatch,false
494192,2026-08-08T06:54:08,Zone 1,swiggy,delivered,390,1100,1901,,false
494250,2026-08-08T07:22:45,Zone 3,swiggy,delivered,173,828,1736,,false
494242,2026-08-08T08:03:43,Zone 3,zomato,delivered,374,880,1703,,false
494270,2026-08-08T08:17:42,Zone 2,zomato,delivered,331,472,1421,,false
494176,2026-08-08T08:20:05,Zone 2,zomato,delivered,341,921,1857,,false
494288,2026-08-08T08:22:06,Zone 2,swiggy,delivered,559,906,1935,,false
494355,2026-08-08T08:51:39,Zone 3,swiggy,cancelled,436,432,1873,restaurant_closed_early,false
494361,2026-08-08T09:11:00,Zone 1,zomato,cancelled,322,706,1755,kitchen_overload,false
494188,2026-08-08T09:17:22,Zone 3,zomato,delivered,592,1070,2153,,false
494126,2026-08-08T09:48:26,Zone 2,swiggy,delivered,686,1048,2079,,false
494342,2026-08-08T09:50:45,Zone 1,swiggy,delivered,321,780,1674,,false
494349,2026-08-08T09:53:26,Zone 3,zomato,delivered,179,1071,1947,,false
494184,2026-08-08T10:13:35,Zone 1,swiggy,cancelled,390,1054,1856,courier_no_show,false
494216,2026-08-08T11:06:45,Zone 1,swiggy,delivered,186,749,1633,,false
494170,2026-08-08T12:02:03,Zone 1,zomato,delivered,333,874,1782,,false
494310,2026-08-08T12:04:15,Zone 2,swiggy,delivered,249,574,1731,,false
494110,2026-08-08T12:04:42,Zone 2,swiggy,delivered,409,533,1736,,false
494208,2026-08-08T12:11:15,Zone 3,swiggy,cancelled,550,1303,2221,address_issue,false
494167,2026-08-08T12:26:58,Zone 1,swiggy,delivered,287,854,1680,,false
494195,2026-08-08T12:27:04,Zone 2,swiggy,delivered,283,718,1509,,false
494200,2026-08-08T12:27:26,Zone 2,swiggy,delivered,206,1289,2177,,false
494322,2026-08-08T12:41:17,Zone 3,zomato,delivered,271,1052,2378,,false
494284,2026-08-08T12:59:46,Zone 3,zomato,delivered,542,1176,2072,,false
494132,2026-08-08T13:01:16,Zone 2,swiggy,delivered,435,938,1873,,false
494165,2026-08-08T13:04:54,Zone 1,swiggy,delivered,489,715,1786,,false
494144,2026-08-08T13:05:51,Zone 2,swiggy,cancelled,245,1053,,customer_cancelled_predispatch,false
494104,2026-08-08T13:10:05,Zone 3,swiggy,cancelled,211,832,2077,weather_delay,false
494153,2026-08-08T13:32:15,Zone 3,zomato,delivered,252,1230,2353,,false
494141,2026-08-08T13:33:28,Zone 1,zomato,delivered,222,673,1755,,false
494211,2026-08-08T13:37:44,Zone 3,zomato,delivered,290,519,1377,,false
494128,2026-08-08T13:44:05,Zone 1,zomato,delivered,284,731,1670,,false
494351,2026-08-08T14:10:00,Zone 3,zomato,delivered,257,787,1556,,false
494229,2026-08-08T14:16:14,Zone 3,swiggy,delivered,409,852,2025,,false
494145,2026-08-08T14:50:37,Zone 3,zomato,delivered,552,1295,2238,,false
494231,2026-08-08T15:07:52,Zone 2,zomato,delivered,394,955,2209,,false
494159,2026-08-08T15:25:41,Zone 3,zomato,delivered,580,714,1402,,false
494316,2026-08-08T15:36:10,Zone 1,swiggy,delivered,300,752,1408,,false
494256,2026-08-08T15:41:46,Zone 2,zomato,delivered,570,1021,2252,,false
494135,2026-08-08T15:50:41,Zone 2,zomato,delivered,353,1099,2146,,false
494301,2026-08-08T16:07:11,Zone 1,swiggy,delivered,134,961,1909,,false
494313,2026-08-08T16:14:15,Zone 3,swiggy,delivered,439,881,1915,,false
494197,2026-08-08T16:18:28,Zone 3,swiggy,delivered,233,498,1708,,false
494359,2026-08-08T17:04:03,Zone 2,zomato,delivered,151,517,1701,,false
494314,2026-08-08T17:30:32,Zone 1,zomato,delivered,284,897,1805,,false
494098,2026-08-08T18:01:32,Zone 3,swiggy,delivered,197,758,1738,,false
494305,2026-08-08T18:09:24,Zone 1,swiggy,delivered,291,597,1722,,false
494152,2026-08-08T18:17:03,Zone 3,swiggy,delivered,335,696,1711,,false
494205,2026-08-08T18:20:29,Zone 3,zomato,delivered,136,1181,2313,,false
494111,2026-08-08T18:38:05,Zone 1,zomato,cancelled,184,682,1931,kitchen_overload,false
494292,2026-08-08T18:46:07,Zone 3,swiggy,delivered,304,871,1783,,false
494367,2026-08-08T19:05:33,Zone 3,swiggy,delivered,158,663,1825,,false
494345,2026-08-08T19:07:13,Zone 3,zomato,delivered,372,1414,2434,,false
494328,2026-08-08T19:13:22,Zone 2,zomato,delivered,126,813,1562,,false
494179,2026-08-08T19:15:14,Zone 3,swiggy,delivered,224,652,1696,,false
494239,2026-08-08T19:23:02,Zone 2,swiggy,delivered,481,1223,2407,,false
494204,2026-08-08T19:30:47,Zone 1,zomato,delivered,612,1368,2047,,false
494244,2026-08-08T19:31:37,Zone 3,swiggy,delivered,407,1056,2212,,false
494326,2026-08-08T19:31:46,Zone 3,zomato,delivered,308,1359,2157,,false
494265,2026-08-08T19:33:01,Zone 3,zomato,delivered,423,923,1920,,false
494122,2026-08-08T19:33:10,Zone 3,swiggy,delivered,344,760,1725,,false
494352,2026-08-08T19:36:18,Zone 2,zomato,delivered,491,758,1676,,false
494274,2026-08-08T19:47:38,Zone 1,swiggy,delivered,323,780,1703,,false
494257,2026-08-08T19:50:47,Zone 1,swiggy,delivered,156,1332,2287,,false
494148,2026-08-08T19:56:41,Zone 1,zomato,delivered,167,692,1682,,false
494222,2026-08-08T20:06:03,Zone 1,swiggy,delivered,516,710,1895,,false
494341,2026-08-08T20:34:20,Zone 1,zomato,delivered,228,1065,1901,,false
494279,2026-08-08T20:43:07,Zone 3,swiggy,delivered,263,1329,2237,,false
494116,2026-08-08T20:45:13,Zone 2,swiggy,delivered,104,1151,2181,,false
494094,2026-08-08T20:55:48,Zone 2,swiggy,delivered,573,1244,2456,,false
494346,2026-08-08T20:56:40,Zone 1,swiggy,delivered,327,785,1472,,false
494343,2026-08-08T21:09:07,Zone 1,swiggy,delivered,127,1077,2353,,false
494183,2026-08-08T21:30:57,Zone 2,zomato,delivered,190,1030,2226,,false
494194,2026-08-08T21:32:52,Zone 1,zomato,delivered,99,1164,2070,,false
494217,2026-08-08T22:21:47,Zone 2,swiggy,delivered,516,715,1718,,false
494236,2026-08-08T22:40:52,Zone 3,swiggy,delivered,406,761,1729,,false
494333,2026-08-08T23:10:03,Zone 1,swiggy,delivered,530,965,2066,,false
494338,2026-08-08T23:11:56,Zone 1,swiggy,delivered,146,1118,2452,,false
494146,2026-08-08T23:33:04,Zone 3,swiggy,delivered,602,1037,2227,,false
494298,2026-08-08T23:59:39,Zone 3,swiggy,delivered,353,586,1641,,false
494388,2026-08-09T01:05:13,Zone 3,zomato,delivered,281,505,1753,,false
494431,2026-08-09T06:53:13,Zone 1,zomato,delivered,427,826,2153,,false
494400,2026-08-09T09:03:33,Zone 3,swiggy,delivered,265,828,2153,,false
494397,2026-08-09T09:26:19,Zone 3,zomato,delivered,193,487,1762,,false
494501,2026-08-09T09:26:23,Zone 3,zomato,delivered,237,448,1175,,false
494504,2026-08-09T10:21:23,Zone 3,swiggy,delivered,241,772,1525,,false
494492,2026-08-09T11:15:03,Zone 3,swiggy,delivered,212,485,1305,,false
494499,2026-08-09T11:16:27,Zone 2,zomato,delivered,344,933,1628,,false
494433,2026-08-09T11:51:29,Zone 2,swiggy,delivered,259,770,2112,,false
494464,2026-08-09T11:57:23,Zone 2,swiggy,delivered,568,996,2075,,false
494478,2026-08-09T12:31:15,Zone 3,zomato,delivered,168,840,2080,,false
494536,2026-08-09T13:03:43,Zone 2,zomato,delivered,463,1109,2415,,false
494468,2026-08-09T13:06:37,Zone 1,zomato,delivered,152,1348,2416,,false
494532,2026-08-09T13:12:49,Zone 2,swiggy,delivered,428,495,1507,,false
494530,2026-08-09T13:31:51,Zone 2,zomato,delivered,214,599,1444,,false
494406,2026-08-09T13:34:16,Zone 3,zomato,delivered,172,1167,1939,,false
494526,2026-08-09T13:47:32,Zone 3,zomato,delivered,136,901,1747,,false
494389,2026-08-09T14:09:00,Zone 3,zomato,delivered,99,1236,2319,,false
494498,2026-08-09T14:35:23,Zone 1,swiggy,delivered,175,664,1627,,false
494412,2026-08-09T14:53:05,Zone 1,zomato,delivered,217,1118,1937,,false
494451,2026-08-09T15:37:37,Zone 3,zomato,cancelled,248,782,,customer_cancelled_predispatch,false
494517,2026-08-09T15:47:28,Zone 3,swiggy,delivered,318,504,1530,,false
494416,2026-08-09T15:51:02,Zone 2,swiggy,delivered,514,998,2092,,false
494452,2026-08-09T16:54:41,Zone 2,swiggy,delivered,466,1024,1872,,false
494392,2026-08-09T17:19:44,Zone 2,zomato,delivered,334,742,1773,,false
494474,2026-08-09T17:21:06,Zone 1,zomato,delivered,497,414,1578,,false
494459,2026-08-09T18:00:51,Zone 3,swiggy,delivered,387,918,1763,,false
494383,2026-08-09T18:07:41,Zone 1,swiggy,delivered,364,669,1396,,false
494435,2026-08-09T18:13:37,Zone 2,zomato,delivered,493,1057,2093,,false
494522,2026-08-09T18:36:14,Zone 2,zomato,cancelled,178,851,2021,courier_no_show,false
494500,2026-08-09T18:36:30,Zone 1,swiggy,delivered,245,618,1482,,false
494456,2026-08-09T18:39:50,Zone 1,swiggy,delivered,273,1277,1976,,false
494547,2026-08-09T18:56:10,Zone 3,zomato,cancelled,101,1030,2345,courier_no_show,false
494527,2026-08-09T18:57:43,Zone 2,zomato,cancelled,416,1073,2409,kitchen_overload,false
494394,2026-08-09T19:09:29,Zone 3,zomato,delivered,218,1333,2408,,false
494445,2026-08-09T19:10:49,Zone 2,swiggy,cancelled,99,1188,,customer_cancelled_predispatch,false
494421,2026-08-09T19:37:48,Zone 2,zomato,delivered,734,1355,2685,,false
494509,2026-08-09T19:43:14,Zone 3,swiggy,cancelled,640,599,1924,courier_no_show,false
494377,2026-08-09T19:46:30,Zone 1,swiggy,delivered,252,767,1477,,false
494441,2026-08-09T20:14:35,Zone 1,zomato,delivered,539,677,1461,,false
494479,2026-08-09T20:29:55,Zone 3,swiggy,delivered,204,598,1557,,false
494514,2026-08-09T20:51:48,Zone 3,zomato,delivered,370,1039,2007,,false
494485,2026-08-09T20:56:08,Zone 1,swiggy,delivered,490,909,1908,,false
494425,2026-08-09T20:57:55,Zone 2,swiggy,delivered,102,664,1796,,false
494488,2026-08-09T21:04:05,Zone 2,zomato,delivered,214,1323,2326,,false
494449,2026-08-09T21:22:57,Zone 3,swiggy,cancelled,338,1018,,customer_cancelled_predispatch,false
494541,2026-08-09T21:28:48,Zone 3,zomato,delivered,307,946,2276,,false
494484,2026-08-09T21:55:33,Zone 3,zomato,delivered,210,759,1886,,false
494533,2026-08-09T21:57:29,Zone 1,swiggy,delivered,313,1199,2240,,false
494689,2026-08-10T00:28:48,Zone 1,swiggy,delivered,397,1119,2438,,false
494694,2026-08-10T00:36:35,Zone 1,swiggy,cancelled,99,1112,2485,kitchen_overload,false
494702,2026-08-10T06:38:03,Zone 1,swiggy,delivered,415,1034,1769,,false
494671,2026-08-10T09:10:35,Zone 1,swiggy,delivered,462,782,1907,,false
494710,2026-08-10T09:20:51,Zone 3,zomato,delivered,335,680,1642,,false
494587,2026-08-10T10:04:43,Zone 1,zomato,delivered,293,918,2092,,false
494632,2026-08-10T11:23:16,Zone 3,zomato,delivered,105,456,1536,,false
494572,2026-08-10T12:05:32,Zone 3,swiggy,delivered,166,696,1611,,false
494682,2026-08-10T12:13:20,Zone 1,zomato,delivered,210,1267,2468,,false
494561,2026-08-10T12:19:53,Zone 3,zomato,delivered,361,899,1970,,false
494610,2026-08-10T12:42:47,Zone 2,zomato,delivered,331,477,1348,,false
494598,2026-08-10T12:48:49,Zone 2,swiggy,cancelled,342,1030,,customer_cancelled_predispatch,false
494664,2026-08-10T12:54:09,Zone 1,swiggy,delivered,203,816,1557,,false
494676,2026-08-10T13:22:10,Zone 3,zomato,delivered,301,866,1707,,false
494657,2026-08-10T13:51:19,Zone 3,zomato,delivered,456,901,1632,,false
494555,2026-08-10T13:52:31,Zone 3,zomato,delivered,289,1235,2236,,false
494735,2026-08-10T14:06:31,Zone 1,swiggy,delivered,238,1208,1933,,false
494590,2026-08-10T14:12:35,Zone 3,swiggy,delivered,293,805,1674,,false
494667,2026-08-10T14:29:26,Zone 3,zomato,delivered,230,1091,2206,,false
494573,2026-08-10T14:32:50,Zone 1,swiggy,delivered,134,488,1307,,false
494620,2026-08-10T14:50:37,Zone 1,swiggy,delivered,99,1222,2145,,false
494749,2026-08-10T14:51:59,Zone 2,swiggy,delivered,295,890,1997,,false
494658,2026-08-10T15:12:46,Zone 2,zomato,delivered,433,1055,1780,,false
494752,2026-08-10T15:39:57,Zone 1,swiggy,delivered,128,869,1596,,false
494718,2026-08-10T16:00:10,Zone 1,zomato,delivered,334,796,1936,,false
